Iter,normal,RAND,double,dueling
78583,7754.8,0.715924695,7969.577408,
78584,7754.9,0.99600335,8053.701005,
78585,7755,0.602625715,7935.787714,
78586,7755.1,0.569330804,7925.899241,
78587,7755.2,0.79107435,7992.522305,
78588,7755.3,0.448086685,7889.726006,
78589,7755.4,0.8505042,8010.55126,
78590,7755.5,0.420572971,7881.671891,
78591,7755.6,0.400336196,7875.700859,
78592,7755.7,0.645511953,7949.353586,
78593,7755.8,0.029334716,7764.600415,
78594,7756.8,0.955405886,8043.421766,
78595,7756.9,0.014346355,7761.203907,
78596,7757,0.697973981,7966.392194,
78597,7757.1,0.856840996,8014.152299,
78598,7757.2,0.141574346,7799.672304,
78599,7757.3,0.867462971,8017.538891,
78600,7757.4,0.333774285,7857.532285,
78601,7757.5,0.327825532,7855.84766,
78602,7757.6,0.626778942,7945.633682,
78603,7757.7,0.022118519,7764.335556,
78604,7757.8,0.5507739,7923.03217,
78605,7757.9,0.466467205,7897.840162,
78606,7758.1,0.090955181,7785.386554,
78607,7758.2,0.361190716,7866.557215,
78608,7758.3,0.477217308,7901.465193,
78609,7758.4,0.277164956,7841.549487,
78610,7758.5,0.133743622,7798.623086,
78611,7758.6,0.070264451,7779.679335,
78612,7758.7,0.593717654,7936.815296,
78613,7758.8,0.731764448,7978.329335,
78614,7758.9,0.791937699,7996.48131,
78615,7759,0.019570664,7764.871199,
78616,7759.1,0.077049888,7782.214966,
78617,7759.2,0.838169504,8010.650851,
78618,7759.3,0.183252603,7814.275781,
78619,7759.4,0.928519371,8037.955811,
78620,7759.5,0.0183875,7765.01625,
78621,7759.6,0.897417419,8028.825226,
78622,7759.7,0.969056827,8050.417048,
78623,7759.8,0.210181099,7822.85433,
78624,7759.9,0.77827269,7993.381807,
78625,7760,0.39184066,7877.552198,
78626,7760.1,0.666342661,7960.002798,
78627,7760.2,0.251555035,7835.666511,
78628,7760.3,0.727486563,7978.545969,
78629,7760.4,0.654382384,7956.714715,
78630,7760.5,0.738408591,7982.022577,
78631,7761.5,0.366516949,7871.455085,
78632,7761.6,0.018073654,7767.022096,
78633,7761.7,0.920477384,8037.843215,
78634,7761.8,0.159721506,7809.716452,
78635,7761.9,0.817068977,8007.020693,
78636,7762,0.136910711,7803.073213,
78637,7762.1,0.842873458,8014.962038,
78638,7762.2,0.425181316,7889.754395,
78639,7762.3,0.318962417,7857.988725,
78640,7762.4,0.531908886,7921.972666,
78641,7762.5,0.285024862,7848.007459,
78642,7762.6,0.592289003,7940.286701,
78643,7762.7,0.23585031,7833.455093,
78644,7762.8,0.772218495,7994.465549,
78645,7762.9,0.88268231,8027.704693,
78646,7763,0.126427527,7800.928258,
78647,7763.1,0.402297696,7883.789309,
78648,7763.2,0.514920737,7917.676221,
78649,7763.3,0.385451342,7878.935402,
78650,7763.4,0.501513207,7913.853962,
78651,7763.5,0.613317128,7947.495138,
78652,7763.6,0.791229693,8000.968908,
78653,7763.7,0.83236955,8013.410865,
78654,7763.8,0.127548554,7802.064566,
78655,7763.9,0.582841407,7938.752422,
78656,7764,0.009341628,7766.802488,
78657,7764.1,0.622943075,7950.982922,
78658,7764.2,0.146365188,7808.109556,
78659,7764.3,0.729680331,7983.204099,
78660,7764.4,0.98526122,8059.978366,
78661,7764.5,0.53531698,7925.095094,
78662,7764.6,0.517216535,7919.764961,
78663,7764.7,0.612500831,7948.450249,
78664,7764.8,0.110118094,7797.835428,
78665,7764.9,0.310770706,7858.131212,
78666,7765,0.403737226,7886.121168,
78667,7766,0.747288403,7990.186521,
78668,7766.1,0.64991613,7961.074839,
78669,7766.2,0.090739638,7793.421891,
78670,7766.3,0.663186742,7965.256023,
78671,7766.4,0.028808151,7775.042445,
78672,7766.5,0.509920749,7919.476225,
78673,7766.6,0.430879906,7895.863972,
78674,7766.7,0.521228042,7923.068413,
78675,7766.8,0.241872635,7839.361791,
78676,7766.9,0.25969652,7844.808956,
78677,7767,0.22771842,7835.315526,
78678,7767.1,0.705138376,7978.641513,
78679,7767.2,0.085838492,7792.951548,
78680,7767.3,0.364821575,7876.746472,
78681,7767.4,0.421660845,7893.898253,
78682,7767.5,0.329710983,7866.413295,
78683,7767.6,0.146484514,7811.545354,
78684,7767.7,0.148464201,7812.23926,
78685,7767.8,0.219781614,7833.734484,
78686,7767.9,0.490564152,7915.069246,
78687,7768,0.237039136,7839.111741,
78688,7768.1,0.357201439,7875.260432,
78689,7768.2,0.817625557,8013.487667,
78690,7768.3,0.581723992,7942.817198,
78691,7768.4,0.636772756,7959.431827,
78692,7768.5,0.598195229,7947.958569,
78693,7768.6,0.340819643,7870.845893,
78694,7768.7,0.549789723,7933.636917,
78695,7768.8,0.233126079,7838.737824,
78696,7768.9,0.345941639,7872.682492,
78697,7769,0.520762972,7925.228892,
78698,7769.1,0.127927626,7807.478288,
78699,7769.2,0.482407236,7913.922171,
78700,7769.3,0.711848984,7982.854695,
78701,7769.4,0.191234991,7826.770497,
78702,7769.5,0.168989188,7820.196756,
78703,7769.6,0.010141717,7772.642515,
78704,7769.7,0.093312819,7797.693846,
78705,7770.8,0.338620061,7872.386018,
78706,7770.9,0.749660257,7995.798077,
78707,7771,0.37570002,7883.710006,
78708,7771.1,0.960475139,8059.242542,
78709,7771.2,0.583154119,7946.146236,
78710,7771.3,0.782222964,8005.966889,
78711,7771.4,0.11226354,7805.079062,
78712,7771.5,0.275806351,7854.241905,
78713,7771.6,0.868218344,8032.065503,
78714,7771.7,0.038190224,7783.157067,
78715,7771.8,0.865579525,8031.473857,
78716,7771.9,0.827574201,8020.17226,
78717,7772,0.736376462,7992.912939,
78718,7772.1,0.800703072,8012.310921,
78719,7772.2,0.858477197,8029.743159,
78720,7772.3,0.160121087,7820.336326,
78721,7772.4,0.817832145,8017.749644,
78722,7772.5,0.828140856,8020.942257,
78723,7772.6,0.341451516,7875.035455,
78724,7772.7,0.964556343,8062.066903,
78725,7772.8,0.410133394,7895.840018,
78726,7772.9,0.976641235,8065.89237,
78727,7773,0.020247565,7779.074269,
78728,7773.1,0.601055872,7953.416761,
78729,7773.2,0.201973262,7833.791979,
78730,7773.3,0.98945679,8070.137037,
78731,7773.4,0.759363739,8001.209122,
78732,7773.5,0.950837668,8058.7513,
78733,7773.6,0.050243808,7788.673142,
78734,7773.7,0.010485034,7776.84551,
78735,7773.8,0.12389556,7810.968668,
78736,7773.9,0.878617434,8037.48523,
78737,7774,0.499153339,7923.746002,
78738,7774.1,0.083081679,7799.024504,
78739,7774.2,0.151216647,7819.564994,
78740,7775.2,0.36984973,7886.154919,
78741,7775.3,0.215780054,7840.034016,
78742,7775.4,0.865359659,8035.007898,
78743,7775.5,0.494640793,7923.892238,
78744,7775.6,0.568464597,7946.139379,
78745,7775.7,0.218159568,7841.14787,
78746,7775.8,0.173311199,7827.79336,
78747,7775.9,0.814102148,8020.130644,
78748,7776,0.871416339,8037.424902,
78749,7776.1,0.455806398,7912.841919,
78750,7776.2,0.717684117,7991.505235,
78751,7776.3,0.325200967,7873.86029,
78752,7776.4,0.89751546,8045.654638,
78753,7776.5,0.476459176,7919.437753,
78754,7776.6,0.121390836,7813.017251,
78755,7776.7,0.783946164,8011.883849,
78756,7776.8,0.037982263,7788.194679,
78757,7776.9,0.089010585,7803.603175,
78758,7777,0.842587868,8029.77636,
78759,7777.1,0.517969456,7932.490837,
78760,7777.2,0.113354078,7811.206223,
78761,7777.3,0.405615649,7898.984695,
78762,7777.4,0.318491162,7872.947349,
78763,7777.5,0.242652893,7850.295868,
78764,7777.6,0.723950775,7994.785233,
78765,7777.7,0.062614576,7796.484373,
78766,7777.8,0.723339489,7994.801847,
78767,7777.9,0.885081864,8043.424559,
78768,7778,0.289855033,7864.95651,
78769,7778.1,0.570169903,7949.150971,
78770,7778.2,0.375964802,7890.989441,
78771,7778.3,0.577714205,7951.614261,
78772,7778.4,0.444245992,7911.673798,
78773,7778.5,0.893851059,8046.655318,
78774,7778.6,0.17237678,7830.313034,
78775,7778.7,0.556511034,7945.65331,
78776,7778.8,0.729156418,7997.546925,
78777,7778.9,0.913724687,8053.017406,
78778,7779.9,0.104458485,7811.237545,
78779,7780,0.689035174,7986.710552,
78780,7780.1,0.080231049,7804.169315,
78781,7780.2,0.815967374,8024.990212,
78782,7780.3,0.202490347,7841.047104,
78783,7780.4,0.206674477,7842.402343,
78784,7780.5,0.244586042,7853.875813,
78785,7780.6,0.265109074,7860.132722,
78786,7780.7,0.642116452,7973.334936,
78787,7780.8,0.161082671,7829.124801,
78788,7780.9,0.822480689,8027.644207,
78789,7781,0.409114637,7903.734391,
78790,7781.1,0.37142328,7892.526984,
78791,7781.2,0.580823477,7955.447043,
78792,7781.3,0.985072643,8076.821793,
78793,7781.4,0.210217804,7844.465341,
78794,7781.5,0.685881083,7987.264325,
78795,7781.6,0.239625951,7853.487785,
78796,7781.7,0.922885981,8058.565794,
78797,7781.8,0.516250286,7936.675086,
78798,7781.9,0.696774699,7990.93241,
78799,7782,0.16773768,7832.321304,
78800,7782.1,0.255603955,7858.781186,
78801,7782.2,0.532646913,7941.994074,
78802,7782.3,0.713494429,7996.348329,
78803,7782.4,0.409610214,7905.283064,
78804,7782.6,0.073700538,7804.710161,
78805,7782.7,0.45921152,7920.463456,
78806,7782.8,0.536470647,7943.741194,
78807,7782.9,0.652241066,7978.57232,
78808,7783,0.656241782,7979.872535,
78809,7783.1,0.5073082,7935.29246,
78810,7783.2,0.138453914,7824.736174,
78811,7783.3,0.08807887,7809.723661,
78812,7783.4,0.867680914,8043.704274,
78813,7784.4,0.290818495,7871.645549,
78814,7784.5,0.862790455,8043.337136,
78815,7784.6,0.91671246,8059.613738,
78816,7784.7,0.613286216,7968.685865,
78817,7784.8,0.022496108,7791.548832,
78818,7784.9,0.004175721,7786.152716,
78819,7785,0.005883423,7786.765027,
78820,7785.1,0.992827155,8082.948146,
78821,7785.2,0.6725659,7986.96977,
78822,7785.3,0.031466921,7794.740076,
78823,7785.4,0.040879787,7797.663936,
78824,7785.5,0.023874246,7792.662274,
78825,7785.6,0.919317906,8061.395372,
78826,7785.7,0.051285616,7801.085685,
78827,7785.8,0.626899927,7973.869978,
78828,7785.9,0.53115732,7945.247196,
78829,7786,0.411823049,7909.546915,
78830,7786.1,0.71892274,8001.776822,
78831,7786.2,0.93355652,8066.266956,
78832,7786.3,0.725852559,8004.055768,
78833,7786.4,0.566299498,7956.289849,
78834,7786.5,0.939514055,8068.354217,
78835,7786.6,0.791408385,8024.022516,
78836,7786.7,0.186496436,7842.648931,
78837,7786.8,0.114656634,7821.19699,
78838,7786.9,0.922927382,8063.778215,
78839,7787,0.029057264,7795.717179,
78840,7787.1,0.94137217,8069.511651,
78841,7787.2,0.35671151,7894.213453,
78842,7787.3,0.452613091,7923.083927,
78843,7787.4,0.950635138,8072.590541,
78844,7787.5,0.336311618,7888.393485,
78845,7787.6,0.38865088,7904.195264,
78846,7787.7,0.301033376,7878.010013,
78847,7787.8,0.335542527,7888.462758,
78848,7787.9,0.771424024,8019.327207,
78849,7788,0.773936358,8020.180908,
78850,7788.1,0.413590133,7912.17704,
78851,7789.1,0.180479064,7843.243719,
78852,7789.2,0.018871796,7794.861539,
78853,7789.3,0.720858042,8005.557413,
78854,7789.4,0.332056922,7889.017077,
78855,7789.5,0.775756801,8022.22704,
78856,7789.6,0.300948199,7879.88446,
78857,7789.7,0.439686158,7921.605847,
78858,7789.8,0.522193193,7946.457958,
78859,7789.9,0.307120852,7882.036256,
78860,7790,0.063953591,7809.186077,
78861,7790.1,0.690761065,7997.32832,
78862,7790.2,0.524284134,7947.48524,
78863,7790.3,0.781699643,8024.809893,
78864,7790.4,0.297968258,7879.790477,
78865,7790.5,0.420072812,7916.521844,
78866,7790.6,0.267149413,7870.744824,
78867,7790.7,0.611761413,7974.228424,
78868,7790.8,0.903703977,8061.911193,
78869,7790.9,0.380743797,7905.123139,
78870,7791,0.851891176,8046.567353,
78871,7791.1,0.532929842,7950.978953,
78872,7791.2,0.952515611,8076.954683,
78873,7791.3,0.957700339,8078.610102,
78874,7791.4,0.086808507,7817.442552,
78875,7791.5,0.807256881,8033.677064,
78876,7791.6,0.23029515,7860.688545,
78877,7791.7,0.322182669,7888.354801,
78878,7791.8,0.282154156,7876.446247,
78879,7791.9,0.507039647,7944.011894,
78880,7792,0.875047134,8054.51414,
78881,7792.1,0.726458347,8010.037504,
78882,7792.2,0.71916562,8007.949686,
78883,7792.3,0.733351189,8012.305357,
78884,7792.4,0.175041473,7844.912442,
78885,7792.5,0.718957079,8008.187124,
78886,7792.6,0.623547857,7979.664357,
78887,7793.6,0.385304662,7909.191399,
78888,7793.7,0.618023948,7979.107184,
78889,7793.8,0.003395037,7794.818511,
78890,7793.9,0.560482352,7962.044706,
78891,7794,0.374631075,7906.389322,
78892,7794.1,0.061985995,7812.695799,
78893,7794.2,0.757952555,8021.585766,
78894,7794.3,0.048306506,7808.791952,
78895,7794.4,0.608667473,7977.000242,
78896,7794.5,0.715550616,8009.165185,
78897,7794.6,0.657282911,7991.784873,
78898,7794.7,0.744807816,8018.142345,
78899,7794.8,0.348819093,7899.445728,
78900,7794.9,0.809825258,8037.847577,
78901,7795,0.175041677,7847.512503,
78902,7795.1,0.409677138,7918.003142,
78903,7795.3,0.104743476,7826.723043,
78904,7795.4,0.500473889,7945.542167,
78905,7795.5,0.776531383,8028.459415,
78906,7795.6,0.756507284,8022.552185,
78907,7795.7,0.080215984,7819.764795,
78908,7795.8,0.555740006,7962.522002,
78909,7795.9,0.615004464,7980.401339,
78910,7796,0.416537907,7920.961372,
78911,7796.1,0.633338913,7986.101674,
78912,7796.2,0.015495373,7800.848612,
78913,7796.3,0.95019999,8081.359997,
78914,7796.4,0.238010901,7867.80327,
78915,7796.5,0.687383941,8002.715182,
78916,7796.6,0.930605703,8075.781711,
78917,7796.7,0.311807013,7890.242104,
78918,7796.8,0.058670465,7814.40114,
78919,7796.9,0.203184442,7857.855332,
78920,7797,0.149745024,7841.923507,
78921,7797.1,0.789880326,8034.064098,
78922,7797.2,0.183891263,7852.367379,
78923,7797.3,0.712452235,8011.03567,
78924,7798.3,0.868606653,8058.881996,
78925,7798.4,0.61643029,7983.329087,
78926,7798.5,0.257665469,7875.799641,
78927,7798.6,0.14900942,7843.302826,
78928,7798.7,0.064523559,7818.057068,
78929,7798.8,0.355682358,7905.504707,
78930,7798.9,0.854039159,8055.111748,
78931,7799,0.008855537,7801.656661,
78932,7799.1,0.894615182,8067.484555,
78933,7799.2,0.625136811,7986.741043,
78934,7799.3,0.962745483,8088.123645,
78935,7799.4,0.609475768,7982.24273,
78936,7799.5,0.372653927,7911.296178,
78937,7799.6,0.982736498,8094.420949,
78938,7799.7,0.514036464,7953.910939,
78939,7799.8,0.8134906,8043.84718,
78940,7799.9,0.160003,7847.9009,
78941,7800,0.79438052,8038.314156,
78942,7800.1,0.993790203,8098.237061,
78943,7800.2,0.039605986,7812.081796,
78944,7800.3,0.191124721,7857.637416,
78945,7800.4,0.602178849,7981.053655,
78946,7800.5,0.965196265,8090.05888,
78947,7800.6,0.11412273,7834.836819,
78948,7800.7,0.658675988,7998.302797,
78949,7800.8,0.389051004,7917.515301,
78950,7800.9,0.322930773,7897.779232,
78951,7801,0.073082907,7822.924872,
78952,7801.1,0.107363039,7833.308912,
78953,7801.2,0.777588879,8034.476664,
78954,7801.3,0.445670453,7935.001136,
78955,7801.4,0.14285556,7844.256668,
78956,7801.5,0.869695629,8062.408689,
78957,7801.6,0.748139259,8026.041778,
78958,7801.7,0.921672004,8078.201601,
78959,7801.8,0.584159354,7977.047806,
78960,7802.8,0.997728524,8102.118557,
78961,7802.9,0.347704081,7907.211224,
78962,7803,0.203176738,7863.953021,
78963,7803.1,0.250301524,7878.190457,
78964,7803.2,0.725384738,8020.815421,
78965,7803.3,0.43601222,7934.103666,
78966,7803.4,0.99956713,8103.270139,
78967,7803.5,0.999581427,8103.374428,
78968,7803.6,0.499659245,7953.497773,
78969,7803.7,0.556496669,7970.649001,
78970,7803.8,0.933329853,8083.798956,
78971,7803.9,0.590364236,7981.009271,
78972,7804,0.292613694,7891.784108,
78973,7804.1,0.328496945,7902.649083,
78974,7804.2,0.39434038,7922.502114,
78975,7804.3,0.399644766,7924.19343,
78976,7804.4,0.649234654,7999.170396,
78977,7804.5,0.271742822,7886.022846,
78978,7804.6,0.408662266,7927.19868,
78979,7804.7,0.429524059,7933.557218,
78980,7804.8,0.676200311,8007.660093,
78981,7804.9,0.580881234,7979.16437,
78982,7805,0.066190042,7824.857013,
78983,7805.1,0.105487657,7836.746297,
78984,7805.2,0.135637503,7845.891251,
78985,7805.3,0.977940602,8098.682181,
78986,7805.4,0.708073216,8017.821965,
78987,7805.5,0.027039031,7813.611709,
78988,7805.6,0.226406907,7873.522072,
78989,7805.7,0.094732222,7834.119666,
78990,7805.8,0.150410871,7850.923261,
78991,7805.9,0.754348527,8032.204558,
78992,7806,0.560119668,7974.0359,
78993,7806.1,0.101369939,7836.510982,
78994,7806.2,0.760236283,8034.270885,
78995,7806.3,0.287844289,7892.653287,
78996,7806.4,0.04595889,7820.187667,
78997,7806.5,0.407164165,7928.64925,
78998,7807.5,0.364375876,7916.812763,
78999,7807.6,0.969409616,8098.422885,
79000,7807.7,0.262888469,7886.566541,
79001,7807.8,0.0762518,7830.67554,
79002,7808,0.425479944,7935.643983,
79003,7808.1,0.500069409,7958.120823,
79004,7808.2,0.826812749,8056.243825,
79005,7808.3,0.331886419,7907.865926,
79006,7808.4,0.293263736,7896.379121,
79007,7808.5,0.58040923,7982.622769,
79008,7808.6,0.873531666,8070.6595,
79009,7808.7,0.218974531,7874.392359,
79010,7808.8,0.26457896,7888.173688,
79011,7808.9,0.877330322,8072.099097,
79012,7809,0.939916484,8090.974945,
79013,7809.1,0.056845718,7826.153715,
79014,7809.2,0.173768316,7861.330495,
79015,7809.3,0.161701916,7857.810575,
79016,7809.4,0.281733943,7893.920183,
79017,7809.5,0.602737309,7990.321193,
79018,7809.6,0.111848221,7843.154466,
79019,7809.7,0.19919336,7869.458008,
79020,7809.8,0.978748773,8103.424632,
79021,7809.9,0.69094601,8017.183803,
79022,7810,0.41115306,7933.345918,
79023,7810.1,0.495023644,7958.607093,
79024,7810.2,0.88239297,8074.917891,
79025,7810.3,0.789255205,8047.076562,
79026,7810.4,0.768924983,8041.077495,
79027,7810.5,0.238563678,7882.069103,
79028,7810.6,0.734246948,8030.874084,
79029,7810.7,0.98478085,8106.134255,
79030,7810.8,0.270239431,7891.871829,
79031,7810.9,0.664122963,8010.136889,
79032,7811,0.717468198,8026.240459,
79033,7812,0.429852551,7940.955765,
79034,7812.1,0.02901934,7820.805802,
79035,7812.2,0.960593455,8100.378037,
79036,7812.3,0.567936029,7982.680809,
79037,7812.4,0.723289529,8029.386859,
79038,7812.5,0.39621498,7931.364494,
79039,7812.6,0.197922558,7871.976767,
79040,7812.7,0.785725703,8048.417711,
79041,7812.8,0.391497864,7930.249359,
79042,7812.9,0.822571618,8059.671485,
79043,7813,0.078772286,7836.631686,
79044,7813.1,0.120246727,7849.174018,
79045,7813.2,0.375515789,7925.854737,
79046,7813.3,0.441628367,7945.78851,
79047,7813.4,0.246572047,7887.371614,
79048,7813.5,0.459915707,7951.474712,
79049,7813.6,0.476959888,7956.687966,
79050,7813.7,0.619951405,7999.685422,
79051,7813.8,0.981976458,8108.392937,
79052,7813.9,0.211415473,7877.324642,
79053,7814,0.843621986,8067.086596,
79054,7814.1,0.245214655,7887.664396,
79055,7814.2,0.851919129,8069.775739,
79056,7814.3,0.266969067,7894.39072,
79057,7814.4,0.405948233,7936.18447,
79058,7814.5,0.222661236,7881.298371,
79059,7814.6,0.690034002,8021.610201,
79060,7814.7,0.145539703,7858.361911,
79061,7814.8,0.705013939,8026.304182,
79062,7814.9,0.770259491,8045.977847,
79063,7815,0.694497041,8023.349112,
79064,7815.1,0.120094042,7851.128213,
79065,7815.2,0.048375907,7829.712772,
79066,7815.3,0.221911461,7881.873438,
79067,7815.4,0.078846238,7839.053872,
79068,7815.5,0.661797124,8014.039137,
79069,7815.6,0.514363782,7969.909134,
79070,7815.7,0.300324487,7905.797346,
79071,7816.7,0.526767031,7974.730109,
79072,7816.8,0.5736329,7988.88987,
79073,7816.9,0.415188376,7941.456513,
79074,7817,0.390396677,7934.119003,
79075,7817.1,0.893071118,8085.021335,
79076,7817.2,0.882809156,8082.042747,
79077,7817.3,0.763915832,8046.47475,
79078,7817.4,0.661895437,8015.968631,
